gene,logFC,logCPM,F,PValue,FDR,cell_type,scenario,omitted_donor,omitted_group,passes_primary_threshold
MAGEH1,0.0210328252426042,4.86500032335415,0.0108985028666037,0.919032713854982,0.956230604459227,CD4_NC,Full,,Full,FALSE
USP51,-0.776423460583821,2.02242044765159,5.4860587515631,0.042627342229718,0.138588224840519,CD4_NC,Full,,Full,TRUE
RRAGB,0.222914410062375,3.85223340834182,0.573958302891185,0.467125326362599,0.629107917414463,CD4_NC,Full,,Full,FALSE
AL445472.1,0.813317478998277,0.954875524939382,2.11486807258571,0.178286935944246,0.336240804406569,CD4_NC,Full,,Full,FALSE
KLF8,-0.72722623823682,2.23839101884234,6.0505980343195,0.0350520104860679,0.122876553962536,CD4_NC,Full,,Full,TRUE
UBQLN2,-0.730827952712192,5.8641600590121,13.3973466304092,0.00480256277052703,0.0409874237758543,CD4_NC,Full,,Full,TRUE
NBDY,0.72962429617142,6.13608838873374,9.43896785946839,0.0125430101534213,0.0667235327487685,CD4_NC,Full,,Full,TRUE
SPIN3,-0.909860285813551,3.28344822065774,12.4410372674032,0.00597071636754297,0.0453502535166054,CD4_NC,Full,,Full,TRUE
SPIN2B,-0.0964834879758267,3.84434136461255,0.14949688640977,0.707563600121684,0.815482981037751,CD4_NC,Full,,Full,FALSE
FAAH2,0.311102882464177,3.14443176461891,1.65242768484649,0.229196519540181,0.39747594330708,CD4_NC,Full,,Full,FALSE
ZXDB,0.205868927768538,3.57099263747917,0.689778363268008,0.426688377810066,0.596066276174634,CD4_NC,Full,,Full,FALSE
ZXDA,-0.255348534466087,3.36580467833424,0.389719476829067,0.547202629948763,0.694033046813853,CD4_NC,Full,,Full,FALSE
LINC01278,0.417781848199711,4.40596903990016,2.17577840478655,0.172650593493058,0.329247939349629,CD4_NC,Full,,Full,FALSE
SPIN4,-0.705906902491791,1.11777443033422,3.52148685631289,0.0908550570774662,0.218224865231313,CD4_NC,Full,,Full,FALSE
ARHGEF9,-0.339654906736368,4.00326257209487,1.37934569584858,0.268905135758549,0.442824229037214,CD4_NC,Full,,Full,FALSE
AMER1,-0.392505551099327,1.91744912329039,1.07862932875254,0.324913511453648,0.500238521046233,CD4_NC,Full,,Full,FALSE
MTMR8,-0.693767642225798,0.900624522797622,3.19433147040541,0.104406644716748,0.240838698074018,CD4_NC,Full,,Full,FALSE
ZC4H2,0.150747724953462,2.66634092418631,0.181414628505794,0.679698573980952,0.796978779925499,CD4_NC,Full,,Full,FALSE
ZC3H12B,-0.147077430869165,0.976439402018434,0.129451534035108,0.726789085745166,0.829621730150381,CD4_NC,Full,,Full,FALSE
LAS1L,-0.11269717079916,5.10245571326179,0.596155517377545,0.458880686992107,0.622703677412356,CD4_NC,Full,,Full,FALSE
MSN,-0.252016380798629,8.25509004858954,4.26185300485672,0.0674438850837159,0.182108579642587,CD4_NC,Full,,Full,FALSE
AL034397.3,1.01162613384934,2.68245907414947,2.73867834637175,0.131512186870442,0.278172604875466,CD4_NC,Full,,Full,FALSE
YIPF6,0.116914662157835,3.72350550986818,0.240630399791039,0.634919962327289,0.765856292156097,CD4_NC,Full,,Full,FALSE
RPL31P63,0.941368131756102,0.864750499399768,4.05456546606931,0.0734127198797384,0.191948738195491,CD4_NC,Full,,Full,FALSE
EFNB1,-1.34441441117907,1.33087404094605,5.42066044786355,0.0423510206541735,0.138056069700727,CD4_NC,Full,,Full,TRUE
PJA1,-0.510701569112657,4.34585188053728,10.4531389421439,0.00961801972003053,0.0573991786220433,CD4_NC,Full,,Full,TRUE
EDA,0.507337900091126,2.02492889539539,1.65100553960938,0.229482967924827,0.397707519446126,CD4_NC,Full,,Full,FALSE
IGBP1,0.204963997063846,6.43258164299405,2.06868162819956,0.182560070839207,0.341635209049806,CD4_NC,Full,,Full,FALSE
PDZD11,0.573944270534933,4.88635483550627,14.9018646120495,0.00349446871156757,0.0348747213295392,CD4_NC,Full,,Full,TRUE
DLG3,-0.47304179510084,2.96272964526904,2.10149467636028,0.17952426340636,0.337868247262915,CD4_NC,Full,,Full,FALSE
RPS23P8,0.708265790841511,5.731655654852,3.09884034736239,0.111374037904279,0.250749399861494,CD4_NC,Full,,Full,FALSE
SNX12,-0.0118280318643803,3.60222103766293,0.00363586415099058,0.953172096036019,0.975091195248507,CD4_NC,Full,,Full,FALSE
FOXO4,0.041891981247618,2.75250878895008,0.0273441058206743,0.872143862418839,0.9275751795437,CD4_NC,Full,,Full,FALSE
IL2RG,0.24279483588841,8.69108437749429,1.73860050703491,0.218306542487682,0.383920498021906,CD4_NC,Full,,Full,FALSE
MED12,-0.726402973708589,4.52493969396065,14.5829088503604,0.00373274712020538,0.0359941036723153,CD4_NC,Full,,Full,TRUE
AL590764.1,0.463969553625848,2.86329304519231,1.82702265632319,0.207916594184111,0.372387050031479,CD4_NC,Full,,Full,FALSE
ZMYM3,-0.526982147166909,4.05186146144675,8.26809913158133,0.0174161116026067,0.0808358390842514,CD4_NC,Full,,Full,TRUE
NONO,-0.202578036463923,6.94350052130116,2.21304365247633,0.169362394798549,0.325235521490328,CD4_NC,Full,,Full,FALSE
TAF1,-0.664617350040734,5.03198783822792,15.7840000200285,0.00292853875177382,0.0321367774636289,CD4_NC,Full,,Full,TRUE
OGT,-0.367593225014026,7.51805632773092,5.57603868114235,0.0411832893509986,0.135744763282159,CD4_NC,Full,,Full,FALSE
GCNA,0.429430168499437,2.0081493201962,0.780157629832603,0.399054813754707,0.572460374358689,CD4_NC,Full,,Full,FALSE
CXCR3,-0.490222009399408,5.5262743460898,5.33133394592901,0.0449515434247905,0.142890368619484,CD4_NC,Full,,Full,FALSE
NHSL2,-0.406149276301521,4.04613540277668,4.56488667164673,0.0598824707870645,0.16974537489876,CD4_NC,Full,,Full,FALSE
PIN4,0.931881289545093,5.55599542378154,10.8863686591351,0.00862201187754985,0.0545470696349348,CD4_NC,Full,,Full,TRUE
RPS4X,0.505514683577961,10.7554779627772,4.62289470153289,0.0585441181429242,0.167207180374524,CD4_NC,Full,,Full,FALSE
HDAC8,0.278296784117889,2.81863230213306,1.51143637556642,0.248633864048971,0.419279262999826,CD4_NC,Full,,Full,FALSE
NAP1L2,-0.01161276263494,3.56533175281446,0.00147403309845065,0.970171802824089,0.98395685613547,CD4_NC,Full,,Full,FALSE
CHIC1,-0.752624150973062,3.35396559050444,8.20636008377946,0.01775466517263,0.0816275253970189,CD4_NC,Full,,Full,TRUE
TSIX,-2.12941426394797,1.12612943053802,2.39429344655741,0.149937980996611,0.301498719069105,CD4_NC,Full,,Full,FALSE
XIST,-0.0209937637986912,7.18133421767257,0.000120170820059244,0.99161843410234,0.995321148522202,CD4_NC,Full,,Full,FALSE
JPX,0.782079639741872,5.61171503356601,7.1338626722762,0.0245162967407263,0.0988949211437855,CD4_NC,Full,,Full,TRUE
FTX,-0.580472199993945,4.04942249370133,8.82046282617595,0.0148770558719228,0.0733346562176641,CD4_NC,Full,,Full,TRUE
PABPC1P3,-0.283051037632472,2.31851869433962,0.617351484409225,0.451329179311419,0.616693891530546,CD4_NC,Full,,Full,FALSE
RLIM,-0.90314648026448,4.40336775526269,25.3950830069746,0.000599604588623707,0.0158490629376306,CD4_NC,Full,,Full,TRUE
NEXMIF,-1.10247437242964,0.999921168457736,5.39270883726687,0.04227581518257,0.137999880976123,CD4_NC,Full,,Full,TRUE
ABCB7,-0.279608711202713,4.85514284391678,2.4079307611582,0.15346506907955,0.305213314551162,CD4_NC,Full,,Full,FALSE
UPRT,-0.189754206973555,3.25135985553025,0.52172594202138,0.487576518526974,0.64646213903676,CD4_NC,Full,,Full,FALSE
RPL21P134,0.104140136825882,3.05822478526166,0.0534093720118108,0.822155178792784,0.895099892098674,CD4_NC,Full,,Full,FALSE
TTC3P1,-0.0778775634997954,1.75631666293206,0.0458846282343626,0.83494909251391,0.902995261702481,CD4_NC,Full,,Full,FALSE
PBDC1,0.0539367852604508,5.58337755605736,0.152798387516932,0.704522974847448,0.814061026543137,CD4_NC,Full,,Full,FALSE
MAGEE1,-1.44091933761209,2.96511565421318,20.640635772811,0.00124375082493815,0.0218243721142619,CD4_NC,Full,,Full,TRUE
ATRX,0.0760974837284566,7.38193764321532,0.437809491271994,0.523950440966663,0.676642121146154,CD4_NC,Full,,Full,FALSE
MAGT1,-0.0313460617891538,5.11311508229556,0.0455433424923677,0.835531442454952,0.903046097389772,CD4_NC,Full,,Full,FALSE
COX7B,1.20844439536185,7.52689663086626,33.303347513913,0.000221537444072254,0.0111956162736354,CD4_NC,Full,,Full,TRUE
ATP7A,-0.439185564254535,3.46100563062709,4.05406864127249,0.073369434869632,0.191914997959199,CD4_NC,Full,,Full,FALSE
PGK1,0.351304851492797,7.73164733906677,9.00141555896785,0.0141378973219881,0.07139016577378,CD4_NC,Full,,Full,FALSE
TAF9B,-0.317358182381115,4.12523666851668,2.44031932611373,0.151020279395616,0.302820475321823,CD4_NC,Full,,Full,FALSE
CYSLTR1,-0.296313817496991,4.60238361947965,1.74466121833545,0.217574667393327,0.383166761617967,CD4_NC,Full,,Full,FALSE
P2RY10,-0.131636478264874,5.77492359360667,0.650902022159679,0.439578334008907,0.606761719041155,CD4_NC,Full,,Full,FALSE
GPR174,-0.278096991372906,6.16472769543053,1.86909916634809,0.203144085264147,0.367065556811676,CD4_NC,Full,,Full,FALSE
ITM2A,0.650307463120623,7.82962945213112,4.84783485153716,0.053733567898297,0.159471434537722,CD4_NC,Full,,Full,FALSE
BRWD3,0.0743267858230577,4.32160071500472,0.0911564659636995,0.769237876891975,0.857854033087074,CD4_NC,Full,,Full,FALSE
HMGN5,-0.187663385614853,2.16815234954763,0.221485565843566,0.648612584423524,0.775266924466112,CD4_NC,Full,,Full,FALSE
SH3BGRL,0.585957235184895,7.44225110383566,16.9515726593558,0.00233993673167826,0.028896377809146,CD4_NC,Full,,Full,TRUE
HDX,1.24471181260907,0.184330266515331,2.77532194469176,0.127820783748262,0.273017619532392,CD4_NC,Full,,Full,FALSE
APOOL,0.23395175343665,3.44169058581031,1.37834567262655,0.269074360150378,0.442987420659354,CD4_NC,Full,,Full,FALSE
ZNF711,0.541935400873223,0.908530602494543,0.585787167114339,0.462671325718033,0.626381218294217,CD4_NC,Full,,Full,FALSE
CHM,-0.622550928607668,4.65472226650205,11.8866261194167,0.00676957821351234,0.0479679479245737,CD4_NC,Full,,Full,TRUE
EIF4A1P10,0.224946225457845,0.728819979663571,0.176033621891977,0.684016198770002,0.800098199727822,CD4_NC,Full,,Full,FALSE
NAP1L3,-0.186064730809562,2.92471011145893,0.282915843205929,0.607070216966333,0.743190418716342,CD4_NC,Full,,Full,FALSE
DIAPH2,0.159108242984863,4.42213095084905,0.373090648414163,0.555698990028595,0.700948586264105,CD4_NC,Full,,Full,FALSE
TSPAN6,0.131044310053897,0.963386789272409,0.10526695915387,0.752606128806677,0.847075797892521,CD4_NC,Full,,Full,FALSE
CSTF2,-0.716502341802622,3.09265142795995,10.6543550084311,0.00916810987263863,0.0560705360865532,CD4_NC,Full,,Full,TRUE
TRMT2B,-0.00401688267982323,4.04222854727616,0.000378147305620637,0.98488892955312,0.991737495682149,CD4_NC,Full,,Full,FALSE
TIMM8A,0.518085471281876,3.22665716586154,4.65849370451375,0.0577694518191082,0.1661401422634,CD4_NC,Full,,Full,FALSE
BTK,1.28245723137032,2.58853924413497,8.43161638373508,0.0166288266961886,0.0785139687303965,CD4_NC,Full,,Full,TRUE
RPL36A,0.651843988999431,4.78471082060055,2.37442380300042,0.156901336441609,0.309073114838818,CD4_NC,Full,,Full,FALSE
GLA,1.46207081915728,3.05993359549838,17.1609344181968,0.00225343572669165,0.0282159633013105,CD4_NC,Full,,Full,TRUE
HNRNPH2,-0.189154735491839,5.47148408812727,1.08512190446874,0.323413719865307,0.498902190082819,CD4_NC,Full,,Full,FALSE
ARMCX4,0.0513973853632332,2.61076312684266,0.0152212647981413,0.904396156243103,0.94856100584359,CD4_NC,Full,,Full,FALSE
ARMCX6,0.00608840579232785,1.67691255566983,0.000293423929750857,0.986690387365309,0.992848215045718,CD4_NC,Full,,Full,FALSE
ARMCX3,-0.213960580705718,4.33357873386349,1.15220329632955,0.309678540660501,0.485178408073509,CD4_NC,Full,,Full,FALSE
ARMCX2,0.476452754434091,1.20827562897576,1.16592602540895,0.307063053036045,0.48233676638784,CD4_NC,Full,,Full,FALSE
ZMAT1,-0.376030579857766,4.34481805909773,4.99514688196782,0.0508551588410269,0.154031871148731,CD4_NC,Full,,Full,FALSE
BEX5,0.728103453726283,3.59309704475503,12.0306667346739,0.0065462731238799,0.04720640105428,CD4_NC,Full,,Full,TRUE
ARMCX5,-0.020509715169639,2.97628752215875,0.00452447417687863,0.947772276093103,0.971750557295727,CD4_NC,Full,,Full,FALSE
ARMCX5-GPRASP2,1.04976646624079,2.86129548522408,23.7058254863039,0.000765729981535502,0.0179862325227043,CD4_NC,Full,,Full,TRUE
GPRASP1,-0.622366700201959,4.36389712196656,8.14033594787257,0.0180748439694559,0.0826185161758705,CD4_NC,Full,,Full,TRUE
BHLHB9,-0.237439437673236,1.12468217649019,0.192882450687743,0.670292257714254,0.790715403448477,CD4_NC,Full,,Full,FALSE
LINC00630,-0.961222065703669,1.45634756569672,4.75551507484387,0.0552129980791658,0.161847103882177,CD4_NC,Full,,Full,FALSE
BEX4,0.311967037429048,5.43954939755983,2.61152299816131,0.138862836907936,0.28760542319588,CD4_NC,Full,,Full,FALSE
TCEAL8,-0.165653543678447,5.6134439637762,1.10948701621782,0.318322118575041,0.493457870684302,CD4_NC,Full,,Full,FALSE
BEX2,0.421383851742208,5.63669927294707,5.22301167424581,0.0467539237821343,0.146210166599873,CD4_NC,Full,,Full,FALSE
TCEAL9,0.241028452311775,1.30808176983187,0.409132695711849,0.537618392953175,0.68768561066826,CD4_NC,Full,,Full,FALSE
BEX3,0.058780353988125,6.19352232385281,0.0616969096084565,0.80913571055057,0.885381999575255,CD4_NC,Full,,Full,FALSE
TCEAL4,0.448358445008681,4.93378531090904,1.68537064571193,0.224932975763404,0.392418466809389,CD4_NC,Full,,Full,FALSE
TCEAL3,0.0921084979055141,4.13480926501205,0.157581233560414,0.70019200218087,0.811059480659495,CD4_NC,Full,,Full,FALSE
TCEAL1,0.0527209379581475,3.86309722513413,0.0563494326031545,0.817418813060408,0.89174244747476,CD4_NC,Full,,Full,FALSE
MORF4L2,0.080227177411013,5.59372940628779,0.373089193095839,0.555697819837818,0.700948586264105,CD4_NC,Full,,Full,FALSE
MORF4L2-AS1,-0.960364276595706,0.641782825476907,2.55931276948972,0.139089152166615,0.287842659950213,CD4_NC,Full,,Full,FALSE
SLC25A53,0.138727987824755,3.63382696204187,0.381886348380131,0.551170351590666,0.697255053769548,CD4_NC,Full,,Full,FALSE
ZCCHC18,1.62811992628933,2.17616950296112,6.59884570066673,0.029147745329559,0.110699512769062,CD4_NC,Full,,Full,TRUE
FAM199X,-0.234328744119781,4.72970028881086,0.661388246329447,0.436038227422868,0.604046816366285,CD4_NC,Full,,Full,FALSE
CXorf57,-0.407699828395137,2.75659277511588,0.732068362282483,0.413399741825617,0.584456888991208,CD4_NC,Full,,Full,FALSE
TBC1D8B,0.8189324354924,0.786583117103095,1.4364119799103,0.259852332372552,0.431856664982217,CD4_NC,Full,,Full,FALSE
MORC4,-0.967638697110805,3.10884580470203,11.2264742367379,0.00796361252677847,0.052069187697277,CD4_NC,Full,,Full,TRUE
RBM41,-0.382149594283674,4.48402806783231,5.3888716967064,0.0440327243228261,0.141159461835723,CD4_NC,Full,,Full,FALSE
PRPS1,-0.0412400509521074,5.43736472939678,0.0721074726767046,0.794050284566611,0.875201661632831,CD4_NC,Full,,Full,FALSE
TSC22D3,0.475980469839771,8.4354552426724,7.712439972204,0.0205192751634699,0.0886595493896302,CD4_NC,Full,,Full,FALSE
MID2,-0.649566989125889,2.62501356575028,3.41034787972343,0.0963516510402871,0.227832071728053,CD4_NC,Full,,Full,FALSE
VSIG1,0.0919164878188542,4.99718916387081,0.199800818490846,0.664928855424628,0.787337396450367,CD4_NC,Full,,Full,FALSE
PSMD10,0.444151708811121,4.48575599517349,3.2980047684993,0.10109283199968,0.235386442956865,CD4_NC,Full,,Full,FALSE
ATG4A,0.14733619044496,3.35795883975493,0.478746946058479,0.505608948745221,0.662576222535182,CD4_NC,Full,,Full,FALSE
NXT2,0.340048390858567,3.20439206008846,2.72938828997241,0.131253102330514,0.277810637434027,CD4_NC,Full,,Full,FALSE
ACSL4,-0.466817188939988,4.86339064830163,4.55234993786484,0.0601666767228853,0.170189383606207,CD4_NC,Full,,Full,FALSE
TMEM164,-0.0438306379427551,2.95480608802696,0.0353241780608702,0.854889959866121,0.915913730390345,CD4_NC,Full,,Full,FALSE
AMMECR1,0.236941915440286,4.03363930095636,1.10762033072205,0.318713915824153,0.493934278261041,CD4_NC,Full,,Full,FALSE
PAK3,0.671157263257336,1.00256119909227,2.38174281030965,0.155562476109079,0.307775093345256,CD4_NC,Full,,Full,FALSE
ALG13,0.625812870211541,5.3056566787352,18.1377653399488,0.00188340900662862,0.0260342482715386,CD4_NC,Full,,Full,TRUE
AMOT,-1.17484332280285,1.46818853426202,6.07161827902915,0.0341186244104287,0.120743613669848,CD4_NC,Full,,Full,TRUE
WDR44,-0.641285051929602,3.95148036072371,8.08529077017272,0.0183738908368036,0.0832710109139199,CD4_NC,Full,,Full,TRUE
DOCK11,-0.564143891149571,6.44113363216981,4.49184745140753,0.0615954399535994,0.172664031145723,CD4_NC,Full,,Full,FALSE
IL13RA1,1.55646749887085,2.38022918655568,14.2454209757049,0.00401606723105332,0.0376681465457518,CD4_NC,Full,,Full,TRUE
LONRF3,-1.51892761396445,1.20247187969782,5.35676358507233,0.0425393278485672,0.138408928158331,CD4_NC,Full,,Full,TRUE
PGRMC1,-0.0135821300031961,3.98756531076218,0.00584647136622455,0.940642723195094,0.968721355890436,CD4_NC,Full,,Full,FALSE
SLC25A43,0.0840347068645929,2.06384377673825,0.0376952466111662,0.850176933824856,0.913128911157292,CD4_NC,Full,,Full,FALSE
SLC25A5-AS1,0.175538805591697,1.22968398735978,0.277764972691719,0.61030736347047,0.745852508230405,CD4_NC,Full,,Full,FALSE
SLC25A5,0.242122297174252,8.11329586782736,2.55093458058423,0.143010599236049,0.292812653742895,CD4_NC,Full,,Full,FALSE
CXorf56,-0.102337366260682,4.13155875284747,0.227077565183245,0.64450377875955,0.772341491898015,CD4_NC,Full,,Full,FALSE
UBE2A,0.41859934512077,5.43475856696608,5.95450830880158,0.036095454116653,0.125351832685485,CD4_NC,Full,,Full,FALSE
NKRF,-0.0480856340459278,3.71546025230525,0.0357219280596172,0.854080914729082,0.915609527084193,CD4_NC,Full,,Full,FALSE
SEPT6,-0.0233654131583238,7.85389506367441,0.0144377311877287,0.906868955768899,0.949559289506405,CD4_NC,Full,,Full,FALSE
RPL39,0.574389640918684,11.1259023465657,2.38312841315045,0.155372844005086,0.30758077580073,CD4_NC,Full,,Full,FALSE
UPF3B,0.116216062125559,4.76634963703778,0.485484391787991,0.502690801672863,0.659977374742539,CD4_NC,Full,,Full,FALSE
RNF113A,0.129773384587484,5.91742055259933,0.888752334338735,0.36923895015982,0.544490220550814,CD4_NC,Full,,Full,FALSE
NDUFA1,1.0813500828783,7.99242405539853,17.7411893039249,0.00202272214785219,0.0270997578112032,CD4_NC,Full,,Full,TRUE
NKAP,0.0770199854371104,5.32775334250114,0.164815363296489,0.693780614590042,0.806826871443217,CD4_NC,Full,,Full,FALSE
NKAPP1,0.0818174698569378,2.8708631515691,0.120966036219483,0.735607479261316,0.835736202109958,CD4_NC,Full,,Full,FALSE
ZBTB33,-0.513396211447515,4.46432346610948,5.81861102701105,0.0378331733065237,0.129184949068816,CD4_NC,Full,,Full,TRUE
LAMP2,0.0302168584616606,5.39531218685634,0.0514711917312373,0.825344095157051,0.89721195131769,CD4_NC,Full,,Full,FALSE
CUL4B,-0.466431679471498,5.51730950418236,5.68998934747695,0.0395643982022484,0.132237197589208,CD4_NC,Full,,Full,FALSE
MCTS1,0.774416309669245,5.49537475524966,28.7193785912149,0.000384283229983079,0.0138861305298662,CD4_NC,Full,,Full,TRUE
C1GALT1C1,-0.91292733177926,3.93674534255383,15.3232483042614,0.00321304489404836,0.0336039811187143,CD4_NC,Full,,Full,TRUE
THOC2,0.503140513387692,7.14218068684559,12.7658746553699,0.00552548249088881,0.0438616114510146,CD4_NC,Full,,Full,TRUE
XIAP,0.248608717991165,5.81194891396463,1.49885620443332,0.250425367039456,0.421400384546681,CD4_NC,Full,,Full,FALSE
STAG2,-0.376418366364282,6.88102729869752,9.19153505937346,0.0134161013114071,0.0691727862246411,CD4_NC,Full,,Full,FALSE
SH2D1A,-0.239650803557728,6.15351657984655,1.32292025936475,0.278279440700986,0.452598153168931,CD4_NC,Full,,Full,FALSE
AL022718.1,0.812554725270254,2.61234288394018,4.81646743612174,0.0544214432501011,0.160494984598921,CD4_NC,Full,,Full,FALSE
TENM1,-0.281912556888539,2.69834639053116,0.722203734386383,0.416450390275224,0.586421316780319,CD4_NC,Full,,Full,FALSE
OCRL,-0.553525856638659,1.29518105692548,2.12049129087502,0.17736798583661,0.33490765701087,CD4_NC,Full,,Full,FALSE
SASH3,-0.748799746833998,5.9533644718147,16.0748184252294,0.00276620420907379,0.031286720786289,CD4_NC,Full,,Full,TRUE
ZDHHC9,-0.745101785633317,1.6511934812217,6.73415071898724,0.0278092524504655,0.107247281886197,CD4_NC,Full,,Full,TRUE
UTP14A,-0.192887413714518,4.37054350147105,1.06471741468992,0.327773678465888,0.503292738665293,CD4_NC,Full,,Full,FALSE
BCORL1,-0.9830074103905,2.4866271609782,12.6792264328234,0.00568178505734205,0.0442840859857373,CD4_NC,Full,,Full,TRUE
